,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2023-09-20 00:28:18+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,NE9Mf9jN-SS4naR3k-h_Tg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-20 09:08:22+02:00,1167,CH,Planned maintenance,A03,Cancelled,2024-04-22 00:00:00+02:00,nuhKkVz4fzGIVP_3Y3cmaA,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,5,2024-04-08 07:00:00+02:00
2023-09-21 00:29:31+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,QQGeiixamcAxcrovFlGHZg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-22 00:27:54+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,ppWhtZCTzKARiPojQiVH1g,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-09-22 00:27:56+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,2NxDFXf8bUXlRtlKGybSFA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-23 00:27:50+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,zuAVOV3eUolC8R_3MjSpqg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-23 00:29:11+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,lW7htQU-b4hXTibiejeXiQ,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-09-24 00:16:25+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-16 18:00:00+02:00,tjXZBXNrkgghUnyPra6M1Q,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-16 07:00:00+02:00
2023-09-24 00:28:12+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,ir7Rf2tG81SIIPk_l1_HTg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-25 00:28:11+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,v7vJjR8ulCu4MGPrGfTcuA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-26 00:27:39+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,tFkWZ1TGwnGtjX_tNWvglQ,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-09-26 00:29:16+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,ZYTJWzGNSD9tESRtQg1hRA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-27 00:28:02+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,dNHZdO4bzaJJcl-YmvhHUQ,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-27 00:28:06+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,odD01yguunqCmriIMb3myw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-09-28 00:16:17+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-17 18:00:00+02:00,Vu4vp03Pg3Gjc5KkK4z46A,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-17 07:00:00+02:00
2023-09-28 00:28:09+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,7sy9EB0gHL_A0qW64RJ1zA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-29 00:27:57+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,Pz6qrnIVBKypIIDoYyO5mw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-30 00:28:04+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,1_Ok5tkAUgzfu7ILn-WRdg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-09-30 00:28:05+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,f-wLXh2FyRV5HYhjVicUlw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-10-01 00:28:20+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,rPPTC0jPQSG46vaduQyOnA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-10-04 00:27:49+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,aHrgoBc_WjAxrjUAICWhag,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-10-04 00:28:07+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,4ZRxhVqw1zTAOAh8kegKrA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-10-04 08:46:04+02:00,35,CH,Planned maintenance,A03,Cancelled,2024-04-12 18:00:00+02:00,IdBPsE5ax7nmSYFfEV2COw,230.0,Hydro Water Reservoir,12W-0000000060-F,intra_zonal,Emosson (ESA),Usine de Vallorcine,1,MAW,PT15M,2,2024-04-08 07:00:00+02:00
2023-10-08 00:27:11+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,hsdZrn0cjS7BhDaaBsJNLg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-10-09 00:27:42+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-19 18:00:00+02:00,yTJqTBpF6VS4l9XN1MkoTw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-19 07:00:00+02:00
2023-10-19 00:27:43+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,Erb8BwvaeAlSyYjgTs860w,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-10-29 00:28:38+02:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 18:00:00+02:00,XGpl9yjH7rBkIZmC4cQzCQ,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2023-11-02 00:28:01+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,0WeDRjMe1QmQRmdiSMgisA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-11-03 00:29:06+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,HJmpLKSYGBaK4E-JAjXkew,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-11-08 00:28:08+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,JWyJ_FGMNjqE87eVF5_5lg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-11-10 00:14:55+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-16 18:00:00+02:00,yJelZYqcDnnGxnNrNahe5Q,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-16 07:00:00+02:00
2023-11-10 00:29:58+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,tioVSch4DSo65l7ro7YAag,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-11-11 00:29:08+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,LzyhIc5Lyy47aZQ-vorZsw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-11-13 00:15:41+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-17 19:00:00+02:00,ozjyJPrZRsTmHZWuyubOgw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,3,2024-04-17 08:00:00+02:00
2023-11-16 00:14:13+01:00,92.7,CH,Planned maintenance,A03,,2024-04-17 19:00:00+02:00,utXlrplDKofk-1Y8mO2ABw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,1,2024-04-17 08:00:00+02:00
2023-11-16 00:15:41+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-16 19:00:00+02:00,07AEx4yHUb-ax_2MT5H6-Q,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-16 08:00:00+02:00
2023-11-27 00:29:03+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,TNcs8UKgKAH5iz1TzVwpYQ,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-11-29 00:28:39+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,itl_gn--bhZ1CjKR9luzmw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-12-01 00:29:22+01:00,92.7,CH,Planned maintenance,A03,Cancelled,2024-04-18 19:00:00+02:00,osdd3X9YqDt0aVDHaadJQw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2024-04-18 08:00:00+02:00
2023-12-15 13:51:18+01:00,302,CH,Planned maintenance,A03,,2024-03-28 15:00:00+01:00,gADT3qMS4LECjuXEJgd6ew,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,1,2024-03-28 13:00:00+01:00
2023-12-15 13:52:41+01:00,362,CH,Planned maintenance,A03,,2024-04-12 15:00:00+02:00,pHda0j3UWykii-WZSHM8oA,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,1,2024-04-12 13:00:00+02:00
2024-01-17 06:16:23+01:00,92.7,CH,Planned maintenance,A03,,2024-04-18 19:00:00+02:00,lBB4kUd6rWDHV-Jperr7sQ,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,1,2024-04-18 08:00:00+02:00
2024-01-22 11:24:52+01:00,92.7,CH,Planned maintenance,A03,,2024-04-15 19:00:00+02:00,QlkRbOSu_CkJyvVtlquMbA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,3,2024-04-15 08:00:00+02:00
2024-02-14 07:35:02+01:00,1167,CH,Planned maintenance,A03,Cancelled,2024-05-06 01:00:00+02:00,hW-IUkBLeUAi1c0jmrBOkw,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,3,2024-04-09 07:00:00+02:00
2024-02-27 07:58:04+01:00,1167,CH,Planned maintenance,A03,Cancelled,2024-05-20 00:00:00+02:00,-XTieEwkUckcF6ld7f-APg,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2024-04-09 07:00:00+02:00
2024-03-04 13:20:42+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-05-23 17:00:00+02:00,G3xrL6KEx-vGNVBNGsvcvQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,2,2024-04-18 07:00:00+02:00
2024-03-12 15:59:32+01:00,77,CH,Planned maintenance,A03,,2024-04-16 12:00:00+02:00,PifJ1GTXbqgTUWhF1U5Qxg,198.0,Hydro Water Reservoir,12W-0000001567-0,intra_zonal,Kraftwerk Mittelbünden,Mittelbünden Turbinen,1,MAW,PT15M,2,2024-04-16 08:00:00+02:00
2024-03-20 17:46:49+01:00,146,CH,Planned maintenance,A03,Cancelled,2024-05-05 18:00:00+02:00,3VRFHo5FEiH2MmfH1YDgzA,340.0,Hydro Water Reservoir,12W-0000000105-J,intra_zonal,Electra-Massa (EM),Kraftwerk Bitsch,1,MAW,PT15M,3,2024-04-08 07:00:00+02:00
2024-03-21 15:45:39+01:00,0,CH,Planned maintenance,A03,,2024-04-12 17:00:00+02:00,wrS2rN8i_qD6ykSIhkE4jQ,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,1,2024-04-12 12:00:00+02:00
2024-03-21 20:54:12+01:00,184,CH,Planned maintenance,A03,Cancelled,2024-03-28 18:00:00+01:00,r0TdxQvet2PMWhLAbtshdg,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2024-03-25 17:00:00+01:00
2024-03-24 16:40:20+01:00,184,CH,Planned maintenance,A03,Cancelled,2024-03-28 18:00:00+01:00,9dL7PavKzUA7eCCiOSamqA,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2024-03-25 17:00:00+01:00
2024-03-24 16:40:53+01:00,184,CH,Planned maintenance,A03,,2024-03-28 18:00:00+01:00,-mvTN8IGIeKOU5HK_XKDEg,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,1,2024-03-26 16:00:00+01:00
2024-03-24 16:41:02+01:00,184,CH,Planned maintenance,A03,,2024-03-26 10:00:00+01:00,l6aPEx6-GmMugMdKmaIyng,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,1,2024-03-25 17:00:00+01:00
2024-04-04 13:46:27+02:00,146,CH,Planned maintenance,A03,Cancelled,2024-05-03 17:00:00+02:00,fjAC_6CBVPswYZTQ9COHYA,340.0,Hydro Water Reservoir,12W-0000000105-J,intra_zonal,Electra-Massa (EM),Kraftwerk Bitsch,1,MAW,PT15M,2,2024-04-15 07:00:00+02:00
2024-04-04 13:46:35+02:00,110,CH,Planned maintenance,A03,Cancelled,2024-04-12 17:00:00+02:00,VL3AYIjpCDKy9HMzQKTD5Q,340.0,Hydro Water Reservoir,12W-0000000105-J,intra_zonal,Electra-Massa (EM),Kraftwerk Bitsch,1,MAW,PT15M,2,2024-04-12 10:00:00+02:00
2024-04-08 09:42:17+02:00,0,CH,Planned maintenance,A03,,2024-04-09 16:00:00+02:00,xi5QgmIeGWMDRnzeydNZ7Q,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G1,1,MAW,PT15M,1,2024-04-09 13:00:00+02:00
2024-04-08 09:43:45+02:00,0,CH,Planned maintenance,A03,,2024-04-09 16:00:00+02:00,p2ENgZDxif7PxDed87S-BA,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G2,1,MAW,PT15M,1,2024-04-09 13:00:00+02:00
2024-04-08 09:44:06+02:00,0,CH,Planned maintenance,A03,,2024-04-09 16:00:00+02:00,07fdfLAsF5WS4J8gf-6P4w,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G3,1,MAW,PT15M,1,2024-04-09 13:00:00+02:00
2024-04-09 09:21:15+02:00,0,CH,Planned maintenance,A03,,2024-04-10 12:00:00+02:00,Vk_DY6Cj97OK3q9EI_V2CA,114.0,Hydro Water Reservoir,12W-0000000065-0,intra_zonal,Verzasca,Verzasca,1,MAW,PT15M,2,2024-04-10 07:30:00+02:00
2024-04-09 19:22:23+02:00,2,CH,Planned maintenance,A03,Cancelled,2024-04-17 17:00:00+02:00,83zT9MjsLAr97qppm7g3EA,190.0,Hydro Water Reservoir,12W-0000000060-F,intra_zonal,Emosson (ESA),Usine de la Bâtiaz,1,MAW,PT15M,2,2024-04-17 05:00:00+02:00
2024-04-09 19:22:52+02:00,2,CH,Planned maintenance,A03,Cancelled,2024-04-16 20:00:00+02:00,2l_RkQNYNng9Hjb4-a52oA,190.0,Hydro Water Reservoir,12W-0000000060-F,intra_zonal,Emosson (ESA),Usine de la Bâtiaz,1,MAW,PT15M,2,2024-04-16 06:00:00+02:00
2024-04-10 17:18:14+02:00,0,CH,Planned maintenance,A03,,2024-04-10 17:15:00+02:00,yMLoTIpe8zK1JjwFk5aNBg,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G1,1,MAW,PT15M,4,2024-04-10 13:00:00+02:00
2024-04-12 08:09:25+02:00,80,CH,Planned maintenance,A03,,2024-04-12 17:00:00+02:00,0tNxeAbA5h1MN0x9rTwLGA,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,5,2024-04-08 06:00:00+02:00
2024-04-15 12:48:16+02:00,43.7,CH,Planned maintenance,A03,,2024-04-16 19:00:00+02:00,SLcKOWXxjPIhl-pvsox99w,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,3,2024-04-16 08:00:00+02:00
2024-04-16 07:17:39+02:00,184,CH,Planned maintenance,A03,,2024-04-16 07:00:00+02:00,tLqglh46qpTMybdqMMkUrg,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,3,2024-04-12 20:30:00+02:00
2024-04-16 07:17:39+02:00,184,CH,Planned maintenance,A03,,2024-04-16 07:10:00+02:00,tLqglh46qpTMybdqMMkUrg,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT1M,3,2024-04-16 07:00:00+02:00
2024-04-16 13:45:32+02:00,0,CH,Planned maintenance,A03,,2024-04-16 14:00:00+02:00,4PdyEMOyIEXbNITMQNG-6g,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,4,2024-04-16 09:00:00+02:00
2024-04-18 14:56:27+02:00,0,CH,Planned maintenance,A03,,2024-04-18 15:00:00+02:00,QUcpexC_KZ84GzmFzH3VAg,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G1,1,MAW,PT15M,2,2024-04-18 09:00:00+02:00
2024-04-18 14:56:27+02:00,0,CH,Planned maintenance,A03,,2024-04-18 15:00:00+02:00,kJjvfNpfyLyMVkE2pLV2HQ,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G2,1,MAW,PT15M,2,2024-04-18 09:00:00+02:00
